84.07,478.68,155.24,156.37,529.43,106.75,219.20,757.54
89.58,474.75,158.22,166.80,526.22,106.00,223.56,754.96
83.40,461.80,157.24,165.71,523.88,107.35,228.95,755.41
85.58,471.37,162.61,156.84,523.21,107.47,223.38,749.02
79.38,469.76,176.86,153.78,533.48,93.79,227.95,748.57
77.04,468.42,162.42,141.91,514.55,95.58,231.38,733.39
72.24,467.46,176.82,138.68,526.13,98.25,229.95,748.87
73.45,465.40,165.36,154.12,531.61,96.51,228.02,749.88
73.95,472.12,180.86,148.42,526.20,100.53,231.45,751.69
73.16,471.01,168.68,142.79,529.53,94.46,225.91,752.70
83.03,472.02,166.07,137.59,534.07,99.86,226.61,747.74
73.43,471.41,173.82,149.34,532.02,98.86,227.97,748.74
82.83,462.28,165.96,137.57,526.22,98.89,226.41,742.98
71.19,467.74,165.12,140.73,521.97,96.68,233.19,744.79
79.76,456.47,162.12,144.23,522.60,94.03,228.70,745.85
77.07,463.84,165.92,151.23,520.80,96.44,228.22,733.76
71.89,462.72,161.77,138.83,523.48,98.76,231.41,744.43
80.81,462.14,168.88,145.05,523.16,93.05,226.36,744.02
77.49,461.63,176.50,141.28,514.01,97.83,224.87,737.96
75.00,467.17,162.53,148.00,527.67,97.47,230.10,742.80
82.48,463.07,163.93,133.88,516.10,99.14,226.14,739.56
75.66,467.55,162.10,138.77,516.97,94.54,233.44,743.16
78.19,460.05,162.49,139.50,529.00,100.58,226.81,741.60
74.57,469.21,163.99,140.20,526.59,95.96,233.63,747.90
80.40,463.91,168.26,138.62,521.72,99.41,227.51,740.46
74.28,468.88,160.58,140.11,526.24,98.09,230.24,747.93
84.43,464.29,159.18,135.54,533.13,98.60,228.12,746.73
75.35,469.77,165.82,147.45,524.23,98.11,231.56,744.15
74.05,468.90,161.49,143.99,530.96,101.53,230.92,747.36
83.58,467.71,158.14,138.51,529.31,97.49,232.92,748.82
79.58,459.26,156.95,137.33,529.01,96.41,234.03,741.80
75.14,458.65,154.08,132.88,526.30,99.64,231.48,743.46
84.40,466.90,157.74,131.61,523.40,99.22,227.69,740.11
73.44,460.02,173.34,143.55,520.45,97.64,225.60,734.68
75.94,464.80,157.49,135.15,504.56,95.13,233.46,736.95
71.92,460.75,167.05,139.72,517.21,97.78,227.62,732.03
74.17,409.91,162.37,132.18,468.60,95.55,230.75,736.12
68.31,458.03,164.98,135.09,519.19,97.54,230.60,732.07
74.72,466.11,161.09,134.90,515.49,92.94,232.15,735.43
73.20,457.07,171.05,147.76,519.29,99.06,226.87,736.72
77.90,454.34,158.02,132.75,515.89,97.05,228.82,735.62
69.52,471.08,157.63,135.14,514.63,96.95,229.92,737.96
83.56,460.43,158.75,131.53,526.37,96.14,229.60,740.82
75.46,465.70,171.96,145.32,529.09,100.88,231.33,743.40
74.82,466.49,161.94,138.70,515.82,97.27,230.94,738.91
75.69,467.66,170.96,132.75,525.15,99.32,226.19,733.81
76.71,468.90,161.60,134.49,520.21,94.71,232.52,735.51
75.17,453.12,164.37,134.96,512.93,95.69,227.28,732.48
73.48,469.00,157.61,142.29,521.64,95.68,230.66,737.70
82.40,460.79,160.91,138.78,517.81,98.35,229.18,740.27
73.73,468.83,172.13,141.35,512.62,98.03,229.78,737.56
75.49,468.88,166.24,141.29,505.64,96.99,223.66,732.74
84.63,452.87,166.99,143.17,514.66,95.69,222.22,736.57
70.23,465.69,161.24,141.90,508.67,95.86,225.50,729.76
71.25,460.39,170.79,139.82,519.68,98.06,226.92,731.46
83.40,466.23,160.41,134.94,516.51,92.57,230.96,737.00
77.17,465.96,170.99,142.86,515.97,97.75,223.12,730.11
71.44,460.77,173.71,137.94,519.67,95.50,229.14,728.19
80.22,468.80,156.94,140.57,517.41,94.17,231.19,731.91
79.83,458.52,147.31,134.06,512.78,110.95,220.87,740.52
76.92,471.75,153.42,145.56,512.87,107.90,229.15,740.20
76.32,470.68,158.51,138.01,507.53,105.62,225.39,739.15
68.61,477.39,150.36,148.15,510.54,110.05,218.31,740.73
83.52,466.38,149.93,137.35,510.04,108.05,219.54,739.10
76.17,468.47,149.64,141.76,512.96,108.96,219.63,739.09
73.69,472.84,162.73,150.52,507.48,108.88,223.36,741.68
79.02,469.37,159.69,139.99,516.80,106.43,223.49,746.25
73.08,482.16,153.94,144.28,504.57,98.38,226.82,738.21
74.04,461.91,152.77,142.74,512.14,106.45,221.81,743.62
86.36,462.06,154.96,143.20,503.45,105.19,220.83,740.41
82.06,466.67,163.42,155.51,507.53,102.87,221.23,737.15
77.63,464.56,153.57,153.90,511.06,108.19,220.61,659.98
79.02,434.17,151.19,153.86,511.76,105.70,223.85,738.50
80.99,471.71,149.68,145.04,509.15,103.74,221.46,725.98
76.90,466.44,154.53,143.60,507.45,107.50,231.84,742.56
67.66,464.98,159.22,147.18,514.13,100.22,231.11,739.87
80.34,469.78,163.23,142.11,505.94,93.18,230.59,735.73
72.57,467.49,147.11,141.53,519.22,95.91,226.06,737.54
74.16,458.38,153.54,152.48,518.44,98.30,234.39,703.43
78.17,458.36,162.47,136.39,508.49,97.03,229.23,734.88
79.66,464.51,173.00,141.59,507.30,96.11,228.99,735.73
79.58,456.96,155.34,139.43,521.64,95.73,228.66,735.95
68.25,464.65,162.13,146.59,521.17,96.25,229.96,735.63
82.93,466.38,168.26,139.43,523.33,95.69,225.17,734.24
74.57,469.18,158.12,136.37,510.55,93.93,233.19,738.86
76.59,469.87,169.46,138.60,511.11,95.65,230.93,737.74
73.40,466.31,158.33,147.72,515.15,99.55,226.93,741.59
75.18,469.14,164.26,139.17,517.19,96.54,228.99,740.00
75.78,471.14,175.06,137.15,523.17,93.24,230.62,744.45
69.52,470.57,157.91,140.55,515.50,99.15,228.75,738.88
71.70,456.60,164.17,141.19,508.51,98.61,227.35,738.51
79.69,469.56,175.27,139.97,520.43,92.83,230.46,740.33
76.23,458.68,160.32,133.33,517.91,95.78,223.94,739.08
69.56,466.65,157.03,138.65,513.03,92.69,226.95,739.30
82.54,455.75,161.55,132.96,520.62,97.79,225.05,736.47
73.25,463.61,160.93,140.29,515.65,98.74,229.78,734.95
74.69,461.24,160.50,144.28,516.27,98.89,230.34,734.59
80.42,456.93,157.95,139.43,518.86,94.78,231.93,737.59
77.95,456.65,171.12,145.30,514.69,99.05,230.40,734.11
80.53,452.08,155.97,137.64,518.24,97.24,228.55,737.61
77.26,454.61,163.25,131.77,511.88,95.80,225.54,729.75
75.92,462.90,158.57,137.28,506.22,93.00,232.31,734.84
73.62,458.76,167.17,132.49,511.88,97.92,226.99,732.92
73.66,462.99,158.46,132.43,518.79,94.38,232.04,738.94
74.77,456.67,168.03,145.27,513.39,99.09,228.21,737.50
80.76,463.02,155.57,133.30,520.58,94.74,225.29,734.86
76.55,456.08,170.86,142.46,511.87,108.11,224.97,746.48
83.04,467.05,147.83,139.44,509.34,108.45,220.13,745.55
76.91,464.62,161.30,136.41,506.44,109.40,221.27,741.57
76.32,463.08,160.29,138.45,506.49,105.85,227.96,743.97
77.95,466.88,163.11,140.59,514.02,105.68,229.45,743.62
74.21,467.39,154.10,135.91,506.85,104.63,226.81,747.30
71.94,469.72,163.26,140.21,514.36,107.32,229.71,748.39
73.36,474.44,160.09,139.24,513.48,110.82,222.40,747.07
72.43,479.20,153.07,135.57,506.50,106.34,228.73,752.44
75.23,474.14,162.57,146.83,513.16,105.54,222.64,745.08
77.47,472.27,151.11,139.42,511.65,105.20,220.37,743.64
71.79,461.27,148.77,134.24,512.99,109.68,218.69,746.55
76.26,471.77,151.74,147.94,514.73,111.55,225.94,740.97
80.27,470.27,149.02,139.27,514.39,109.41,227.71,747.01
75.77,468.97,164.74,148.16,511.79,111.55,227.35,745.81
76.80,462.99,140.42,138.30,515.68,105.64,228.79,747.10
72.55,469.45,164.13,144.10,512.24,109.45,223.67,746.23
75.48,466.10,146.26,137.91,508.93,108.00,221.59,745.25
74.38,466.60,163.08,148.41,514.41,106.98,226.52,744.28
81.40,468.21,151.94,135.74,500.22,106.76,227.68,738.58
71.26,462.14,164.65,144.88,508.57,108.35,218.90,739.09
75.45,467.52,148.66,136.06,498.17,104.97,229.29,742.99
76.58,461.72,156.75,145.21,512.97,107.64,222.02,743.99
81.15,462.78,149.14,134.63,514.15,109.78,224.88,745.92
79.40,469.78,153.73,148.61,515.36,108.38,229.19,749.04
71.53,477.27,149.92,141.13,506.28,108.92,225.42,746.15
71.48,472.44,150.17,141.26,510.94,109.03,229.64,751.97
75.88,476.82,165.20,147.88,513.36,111.16,228.34,751.05
81.36,466.57,151.72,133.85,510.56,107.70,230.55,750.16
74.04,468.39,164.79,147.77,514.32,111.82,228.22,746.90
82.20,465.39,147.32,137.85,512.21,110.19,215.75,744.03
74.35,470.87,146.16,136.00,508.54,105.64,226.61,742.84
74.60,463.20,161.15,134.67,504.65,109.14,222.87,739.12
70.60,467.71,154.15,136.48,506.52,106.17,224.88,743.95
77.14,467.03,163.34,148.25,506.58,110.20,223.13,739.48
78.56,463.19,148.27,136.01,514.37,109.37,220.50,741.63
74.90,472.07,152.97,135.86,511.06,106.25,230.29,743.70
79.96,463.87,158.08,141.62,513.00,109.60,220.80,740.57
72.38,468.90,159.72,139.17,514.02,109.11,225.31,741.18
82.56,462.88,154.32,140.84,503.95,107.08,227.02,740.56
78.60,461.37,162.96,149.67,505.64,109.21,224.08,741.38
84.60,454.07,146.63,138.12,511.77,107.10,219.98,739.18
77.73,461.74,157.04,148.45,510.70,108.22,226.98,740.95
76.28,462.10,155.05,135.93,516.06,108.18,220.19,739.58
78.66,468.41,149.38,147.13,509.87,110.50,224.23,741.35
74.86,462.61,156.31,135.71,509.18,106.24,229.50,741.96
75.94,464.48,163.00,143.96,512.47,108.40,225.10,740.67
79.88,464.10,155.37,141.11,498.93,108.60,229.44,739.72
78.65,461.53,151.05,136.46,514.43,108.55,224.06,739.11
71.78,459.64,151.73,142.48,505.17,108.55,222.02,736.56
81.12,454.78,159.07,141.37,512.30,106.85,217.84,739.21
75.90,458.90,158.10,147.00,512.23,107.35,218.71,739.31
72.35,457.33,160.06,149.83,505.39,102.68,218.19,740.57
87.62,455.32,167.65,170.60,506.23,100.11,213.69,735.28
94.96,451.91,155.86,162.48,497.96,100.28,216.96,739.28
