113.78,394.35,211.92,76.49,165.71,81.53,125.98,156.46
115.35,390.99,211.53,74.96,164.79,81.03,123.52,156.61
116.15,381.57,210.93,74.39,166.69,81.56,124.90,157.25
115.39,383.70,212.41,74.99,166.59,78.94,123.73,156.88
115.77,384.22,210.02,77.30,163.88,81.37,124.19,155.47
115.11,391.60,211.51,75.48,163.70,79.50,125.03,154.50
115.24,392.09,207.73,77.02,166.66,80.21,123.46,156.51
114.19,382.60,208.94,75.86,164.05,80.45,123.64,156.13
114.60,388.01,210.61,74.86,165.55,83.17,120.83,154.75
114.23,388.40,213.42,76.65,163.50,80.38,125.73,152.62
112.45,390.88,211.22,75.94,163.47,78.85,124.52,156.23
114.17,389.48,209.48,76.71,162.21,80.96,123.56,154.81
113.22,389.52,207.82,76.82,161.68,79.72,122.39,154.68
112.99,387.21,209.61,75.04,163.76,80.38,123.59,154.50
115.04,380.65,207.72,76.22,163.33,79.47,121.31,155.21
110.29,387.22,208.04,76.65,162.84,80.88,123.81,154.50
113.78,381.23,205.74,76.04,163.04,79.67,124.66,153.78
115.24,389.16,208.61,76.43,164.10,79.63,125.16,155.89
115.36,383.95,207.90,74.44,163.45,79.10,125.67,156.23
115.19,380.75,207.21,73.85,162.21,79.37,123.75,153.52
115.33,379.47,207.60,77.40,163.98,80.47,124.66,157.18
115.99,384.14,207.56,78.13,163.51,79.43,124.53,155.80
116.14,384.53,210.53,74.70,165.96,81.59,126.74,155.58
116.96,383.24,211.94,77.41,161.86,80.80,125.45,157.01
116.31,389.39,211.24,77.41,163.91,81.10,125.73,155.43
117.66,387.61,212.79,76.46,164.35,82.22,124.69,155.41
117.13,388.24,210.85,75.93,161.68,79.99,124.46,153.57
117.34,398.40,208.13,74.46,164.93,78.97,125.34,155.51
114.72,398.35,211.34,75.87,164.36,79.31,125.81,154.98
117.66,396.61,209.92,75.15,164.16,79.44,124.96,155.68
116.23,400.73,214.50,75.99,164.83,79.47,126.10,156.55
116.62,399.36,212.07,77.07,164.27,79.76,125.94,156.51
119.48,396.11,212.51,76.14,164.77,80.55,124.97,156.94
